time,open,high,low,close,Volume
1717520400,1.278665,1.27974,1.278195,1.27913,NaN
1717524000,1.27913,1.279365,1.27801,1.27814,NaN
1717527600,1.27814,1.278165,1.27714,1.277155,NaN
1717531200,1.277155,1.27733,1.27673,1.277045,NaN
1717534800,1.277045,1.277665,1.27661,1.277325,NaN
1717538400,1.277325,1.277325,1.276925,1.27718,NaN
1717542000,1.27718,1.277295,1.27706,1.277265,NaN
1717545600,1.277265,1.27776,1.276845,1.27756,NaN
1717549200,1.27756,1.2779,1.277155,1.27781,NaN
1717552800,1.27781,1.2781,1.277625,1.27766,NaN
1717556400,1.27766,1.27787,1.276985,1.27715,NaN
1717560000,1.27715,1.277475,1.27703,1.2774,NaN
1717563600,1.2774,1.27764,1.276775,1.27717,NaN
1717567200,1.27717,1.277385,1.27648,1.27705,NaN
1717570800,1.27705,1.278285,1.27675,1.27725,NaN
1717574400,1.27725,1.277825,1.277085,1.277505,NaN
1717578000,1.277505,1.277895,1.27677,1.27765,NaN
1717581600,1.27765,1.27765,1.276745,1.27717,NaN
1717585200,1.27717,1.27796,1.27668,1.27786,NaN
1717588800,1.27786,1.27947,1.27774,1.279255,NaN
1717592400,1.279255,1.27955,1.2779,1.27948,NaN
1717596000,1.27948,1.27948,1.275545,1.27593,NaN
1717599600,1.27593,1.27784,1.275755,1.27695,NaN
1717603200,1.27695,1.278215,1.27628,1.277785,NaN
1717606800,1.277785,1.27844,1.27748,1.27833,NaN
1717610400,1.27833,1.279465,1.278225,1.279255,NaN
1717614000,1.279255,1.279455,1.27893,1.27919,NaN
1717617600,1.27919,1.279235,1.278655,1.278705,NaN
1717621200,1.278705,1.27906,1.27846,1.278655,NaN
1717624800,1.278655,1.279085,1.278655,1.27906,NaN
1717628400,1.27906,1.279405,1.279045,1.279365,NaN
1717632000,1.279365,1.280355,1.27934,1.280225,NaN
1717635600,1.280225,1.28092,1.280215,1.280805,NaN
1717639200,1.280805,1.28081,1.280155,1.28027,NaN
1717642800,1.28027,1.28031,1.27975,1.279875,NaN
1717646400,1.279875,1.279915,1.27945,1.27953,NaN
1717650000,1.27953,1.27957,1.27915,1.27935,NaN
1717653600,1.27935,1.279845,1.27883,1.279815,NaN
1717657200,1.279815,1.28005,1.278605,1.27918,NaN
1717660800,1.27918,1.279205,1.27757,1.27871,NaN
1717664400,1.27871,1.279135,1.27797,1.278485,NaN
1717668000,1.278485,1.27882,1.27778,1.27807,NaN
1717671600,1.27807,1.278175,1.27676,1.27706,NaN
1717675200,1.27706,1.27914,1.276655,1.277865,NaN
1717678800,1.277865,1.27873,1.27627,1.27846,NaN
1717682400,1.27846,1.278935,1.276855,1.277245,NaN
1717686000,1.277245,1.278725,1.277215,1.278375,NaN
1717689600,1.278375,1.278765,1.277635,1.27785,NaN
1717693200,1.27785,1.27956,1.27779,1.27939,NaN
1717696800,1.27939,1.279575,1.278295,1.279445,NaN
1717700400,1.279445,1.279585,1.27868,1.27896,NaN
1717704000,1.27896,1.27948,1.27893,1.279055,NaN
1717707600,1.279055,1.279475,1.279,1.27918,NaN
1717711200,1.27918,1.27946,1.27913,1.27927,NaN
1717714800,1.27927,1.2794,1.278955,1.279275,NaN
1717718400,1.279275,1.279275,1.27857,1.27885,NaN
1717722000,1.27885,1.279165,1.27837,1.27911,NaN
1717725600,1.27911,1.27915,1.2787,1.27896,NaN
1717729200,1.27896,1.279105,1.278775,1.27889,NaN
1717732800,1.27889,1.2792,1.27883,1.279065,NaN
1717736400,1.279065,1.27912,1.2784,1.27846,NaN
1717740000,1.27846,1.27962,1.278195,1.279485,NaN
1717743600,1.279485,1.280235,1.27906,1.28006,NaN
1717747200,1.28006,1.28013,1.278255,1.27886,NaN
1717750800,1.27886,1.280025,1.278675,1.279605,NaN
1717754400,1.279605,1.27979,1.27908,1.279205,NaN
1717758000,1.279205,1.280885,1.27912,1.28075,NaN
1717761600,1.28075,1.28218,1.27253,1.27379,NaN
1717765200,1.27379,1.27399,1.27183,1.272595,NaN
1717768800,1.272595,1.274105,1.271655,1.272265,NaN
1717772400,1.272265,1.272775,1.271615,1.27245,NaN
1717776000,1.27245,1.273015,1.27195,1.272395,NaN
1717779600,1.272395,1.27272,1.271835,1.2726,NaN
1717783200,1.2726,1.272675,1.2718,1.272425,NaN
1717786800,1.272425,1.272535,1.27187,1.27212,NaN
1717790400,1.27212,1.272325,1.271805,1.2721,NaN
1717966800,1.2721,1.273275,1.27196,1.27267,NaN
1717970400,1.27267,1.273,1.27185,1.272525,NaN
1717974000,1.272525,1.27297,1.2725,1.27282,NaN
1717977600,1.27282,1.2731,1.2721,1.272425,NaN
1717981200,1.272425,1.272665,1.27211,1.27248,NaN
1717984800,1.27248,1.272505,1.271905,1.27212,NaN
1717988400,1.27212,1.27214,1.27137,1.27143,NaN
1717992000,1.27143,1.27176,1.27107,1.27164,NaN
1717995600,1.27164,1.272065,1.271265,1.271855,NaN
1717999200,1.271855,1.271855,1.270715,1.2711,NaN
1718002800,1.2711,1.272435,1.27071,1.27231,NaN
1718006400,1.27231,1.27248,1.270575,1.27079,NaN
1718010000,1.27079,1.271135,1.269515,1.26979,NaN
1718013600,1.26979,1.269915,1.26879,1.26963,NaN
1718017200,1.26963,1.27189,1.269575,1.27146,NaN
1718020800,1.27146,1.27296,1.27117,1.271275,NaN
1718024400,1.271275,1.271615,1.27048,1.27089,NaN
1718028000,1.27089,1.27218,1.270395,1.2717,NaN
1718031600,1.2717,1.2731,1.27157,1.2731,NaN
1718035200,1.2731,1.273735,1.27282,1.27288,NaN
1718038800,1.27288,1.27374,1.27246,1.27339,NaN
1718042400,1.27339,1.27353,1.2728,1.273295,NaN
1718046000,1.273295,1.273575,1.272955,1.27309,NaN
1718049600,1.27309,1.27323,1.272955,1.273065,NaN
1718053200,1.273065,1.27339,1.27245,1.272885,NaN
1718056800,1.272885,1.273405,1.27288,1.273055,NaN
1718060400,1.273055,1.273055,1.27247,1.27259,NaN
1718064000,1.27259,1.27293,1.27247,1.27281,NaN
1718067600,1.27281,1.2732,1.272475,1.273035,NaN
1718071200,1.273035,1.27343,1.272765,1.27321,NaN
1718074800,1.27321,1.273675,1.273165,1.27361,NaN
1718078400,1.27361,1.27392,1.273475,1.27349,NaN
1718082000,1.27349,1.27384,1.27332,1.273655,NaN
1718085600,1.273655,1.27405,1.27157,1.272,NaN
1718089200,1.272,1.27234,1.271385,1.272285,NaN
